facility_id,industry,product,process,machinery,scale,units_per_month,location_city,location_state,location_lat,location_lng,waste_streams,num_waste_types
FAC_00034,textiles,home_textiles,finishing,loom,large,54805,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 148.46, ""quantity_max_tons"": 196.0, ""contamination_pct"": 2.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 26.72, ""quantity_max_tons"": 41.55, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 215.86, ""quantity_max_tons"": 277.36, ""contamination_pct"": 33.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 50.24, ""quantity_max_tons"": 63.5, ""contamination_pct"": 6.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00035,electronics,circuit_boards,packaging,aoi_machine,medium,6414,Pune,Maharashtra,18.52,73.85,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 1.43, ""quantity_max_tons"": 1.87, ""contamination_pct"": 6.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.56, ""quantity_max_tons"": 0.72, ""contamination_pct"": 12.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.81, ""quantity_max_tons"": 1.01, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 1.22, ""quantity_max_tons"": 1.51, ""contamination_pct"": 7.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00036,electronics,circuit_boards,packaging,wave_solder,large,98283,Delhi,Delhi,28.61,77.21,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 91.86, ""quantity_max_tons"": 111.04, ""contamination_pct"": 3.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00037,metalworking,structural_steel,welding,drill_press,large,17913,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 12.94, ""quantity_max_tons"": 16.32, ""contamination_pct"": 12.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 6.77, ""quantity_max_tons"": 8.27, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 8.65, ""quantity_max_tons"": 13.5, ""contamination_pct"": 25.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00038,chemical,cleaning_agents,distillation,distillation_column,medium,5934,Delhi,Delhi,28.61,77.21,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 2.27, ""quantity_max_tons"": 2.77, ""contamination_pct"": 20.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.96, ""quantity_max_tons"": 1.22, ""contamination_pct"": 34.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.77, ""quantity_max_tons"": 1.06, ""contamination_pct"": 6.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00039,chemical,coatings,distillation,reactor,large,39006,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 51.77, ""quantity_max_tons"": 72.47, ""contamination_pct"": 29.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 44.57, ""quantity_max_tons"": 57.04, ""contamination_pct"": 37.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 28.17, ""quantity_max_tons"": 34.46, ""contamination_pct"": 30.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00040,metalworking,custom_parts,heat_treatment,furnace,small,377,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 33.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00041,metalworking,custom_parts,cutting,welder,small,657,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.1, ""quantity_max_tons"": 0.15, ""contamination_pct"": 3.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 22.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 19.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00042,food_processing,snacks,freezing,mixer,medium,7057,Delhi,Delhi,28.61,77.21,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 3.59, ""quantity_max_tons"": 5.35, ""contamination_pct"": 5.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 2.04, ""quantity_max_tons"": 2.63, ""contamination_pct"": 9.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 2.8, ""quantity_max_tons"": 3.44, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00043,food_processing,beverages,freezing,industrial_oven,medium,8113,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 4.67, ""quantity_max_tons"": 5.71, ""contamination_pct"": 6.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 2.17, ""quantity_max_tons"": 2.99, ""contamination_pct"": 7.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 3.16, ""quantity_max_tons"": 3.89, ""contamination_pct"": 3.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 8.26, ""quantity_max_tons"": 10.16, ""contamination_pct"": 11.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00044,chemical,cleaning_agents,packaging,filter_press,large,49632,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 55.46, ""quantity_max_tons"": 64.75, ""contamination_pct"": 36.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 34.53, ""quantity_max_tons"": 43.07, ""contamination_pct"": 30.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 26.8, ""quantity_max_tons"": 30.78, ""contamination_pct"": 7.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00045,automotive,electrical_systems,painting,press,large,77193,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 103.41, ""quantity_max_tons"": 126.07, ""contamination_pct"": 2.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 30.17, ""quantity_max_tons"": 36.59, ""contamination_pct"": 14.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 13.87, ""quantity_max_tons"": 16.35, ""contamination_pct"": 17.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 38.0, ""quantity_max_tons"": 53.39, ""contamination_pct"": 17.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",4
FAC_00046,textiles,fabric,finishing,heat_press,medium,4321,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 2.62, ""quantity_max_tons"": 4.03, ""contamination_pct"": 1.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.57, ""quantity_max_tons"": 0.7, ""contamination_pct"": 2.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 3.47, ""quantity_max_tons"": 5.52, ""contamination_pct"": 21.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 1.02, ""quantity_max_tons"": 1.15, ""contamination_pct"": 9.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00047,automotive,body_panels,assembly,press,medium,9418,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 6.88, ""quantity_max_tons"": 8.68, ""contamination_pct"": 1.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 3.11, ""quantity_max_tons"": 4.67, ""contamination_pct"": 3.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.86, ""quantity_max_tons"": 1.09, ""contamination_pct"": 13.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.4, ""quantity_max_tons"": 0.56, ""contamination_pct"": 10.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 1.16, ""quantity_max_tons"": 1.48, ""contamination_pct"": 18.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00048,textiles,industrial_textiles,sewing,heat_press,medium,8100,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 5.79, ""quantity_max_tons"": 7.41, ""contamination_pct"": 1.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 1.18, ""quantity_max_tons"": 1.56, ""contamination_pct"": 1.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 1.8, ""quantity_max_tons"": 2.14, ""contamination_pct"": 14.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00049,electronics,displays,testing,wave_solder,small,874,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 1.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00050,food_processing,beverages,freezing,mixer,large,34465,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 72.24, ""quantity_max_tons"": 102.36, ""contamination_pct"": 6.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 40.07, ""quantity_max_tons"": 49.08, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00051,food_processing,frozen_goods,sterilization,packaging_line,small,115,Pune,Maharashtra,18.52,73.85,"[{""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 11.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 6.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 17.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00052,metalworking,structural_steel,heat_treatment,welder,medium,9825,Pune,Maharashtra,18.52,73.85,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 8.33, ""quantity_max_tons"": 10.36, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.69, ""quantity_max_tons"": 2.38, ""contamination_pct"": 10.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.81, ""quantity_max_tons"": 1.11, ""contamination_pct"": 12.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}]",3
FAC_00053,chemical,cleaning_agents,filtration,reactor,medium,6021,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 1.78, ""quantity_max_tons"": 1.91, ""contamination_pct"": 31.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 1.15, ""quantity_max_tons"": 1.39, ""contamination_pct"": 43.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.77, ""quantity_max_tons"": 1.08, ""contamination_pct"": 11.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00054,electronics,displays,testing,aoi_machine,medium,7244,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 1.68, ""quantity_max_tons"": 2.07, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.65, ""quantity_max_tons"": 0.83, ""contamination_pct"": 10.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.88, ""quantity_max_tons"": 1.36, ""contamination_pct"": 1.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 1.39, ""quantity_max_tons"": 1.52, ""contamination_pct"": 3.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00055,metalworking,metal_fixtures,drilling,welder,medium,7950,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 7.06, ""quantity_max_tons"": 8.41, ""contamination_pct"": 6.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.55, ""quantity_max_tons"": 1.76, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 1.18, ""quantity_max_tons"": 1.31, ""contamination_pct"": 16.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00056,electronics,displays,wave_soldering,pick_place,small,174,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 7.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 10.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.01, ""contamination_pct"": 4.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 6.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00057,automotive,electrical_systems,welding,welding_robot,medium,5554,Delhi,Delhi,28.61,77.21,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 3.67, ""quantity_max_tons"": 4.82, ""contamination_pct"": 3.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 2.01, ""quantity_max_tons"": 2.41, ""contamination_pct"": 3.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.48, ""quantity_max_tons"": 0.71, ""contamination_pct"": 14.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.26, ""quantity_max_tons"": 0.36, ""contamination_pct"": 21.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 0.79, ""quantity_max_tons"": 0.94, ""contamination_pct"": 24.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00058,metalworking,custom_parts,grinding,plasma_cutter,large,10718,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 3.72, ""quantity_max_tons"": 5.16, ""contamination_pct"": 23.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 5.62, ""quantity_max_tons"": 7.45, ""contamination_pct"": 29.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
